0.557692307692308	0.711538461538462	0.846153846153846
0.596153846153846	0.903846153846154	0.923076923076923
0.634615384615385	0.596153846153846	1
0.673076923076923	0.788461538461538	1.07692307692308
0.711538461538462	0.980769230769231	1.15384615384615
0.75	0.673076923076923	1.23076923076923
0.788461538461538	0.865384615384615	0.807692307692308
0.826923076923077	0.557692307692308	0.884615384615385
0.865384615384615	0.75	0.961538461538462
0.903846153846154	0.942307692307692	1.03846153846154
0.942307692307692	0.634615384615385	1.11538461538462
0.980769230769231	0.826923076923077	1.19230769230769
0.519230769230769	0.519230769230769	0.769230769230769
